Method,Feature Index,Feature Name,Score,Score Type
Variance Threshold,1804,img_f1752,0.999999999999999,Variance
Variance Threshold,1805,img_f1753,1.000000000000001,Variance
Variance Threshold,1806,img_f1754,1.0000000000000013,Variance
Variance Threshold,1807,img_f1755,1.0000000000000016,Variance
Variance Threshold,1808,img_f1756,0.9999999999999963,Variance
Variance Threshold,1809,img_f1757,1.0000000000000013,Variance
Variance Threshold,1810,img_f1758,0.9999999999999952,Variance
Variance Threshold,1811,img_f1759,0.9999999999999937,Variance
Variance Threshold,1812,img_f1760,1.000000000000006,Variance
Variance Threshold,1813,img_f1761,0.9999999999999998,Variance
Variance Threshold,1814,img_f1762,0.9999999999999932,Variance
Variance Threshold,1815,img_f1763,1.0000000000000018,Variance
Variance Threshold,1816,img_f1764,1.0000000000000022,Variance
Variance Threshold,1817,img_f1765,0.9999999999999952,Variance
Variance Threshold,1818,img_f1766,1.0,Variance
Variance Threshold,1819,img_f1767,0.9999999999999885,Variance
Variance Threshold,1820,img_f1768,0.9999999999999939,Variance
Variance Threshold,1821,img_f1769,0.9999999999999989,Variance
Variance Threshold,1822,img_f1770,1.0000000000000033,Variance
Variance Threshold,1823,img_f1771,0.9999999999999976,Variance
Variance Threshold,1824,img_f1772,0.9999999999999979,Variance
Variance Threshold,1825,img_f1773,1.0000000000000004,Variance
Variance Threshold,1826,img_f1774,0.9999999999999994,Variance
Variance Threshold,1827,img_f1775,1.0000000000000004,Variance
Variance Threshold,1828,img_f1776,0.9999999999999998,Variance
Variance Threshold,1829,img_f1777,0.999999999999999,Variance
Variance Threshold,1830,img_f1778,1.0000000000000082,Variance
Variance Threshold,1831,img_f1779,1.00000000000002,Variance
Variance Threshold,1832,img_f1780,1.000000000000003,Variance
Variance Threshold,1833,img_f1781,0.9999999999999992,Variance
Variance Threshold,1834,img_f1782,0.9999999999999926,Variance
Variance Threshold,1835,img_f1783,0.9999999999999977,Variance
Variance Threshold,1836,img_f1784,1.0000000000000115,Variance
Variance Threshold,1837,img_f1785,0.9999999999999982,Variance
Variance Threshold,1838,img_f1786,0.9999999999999908,Variance
Variance Threshold,1839,img_f1787,0.9999999999999979,Variance
Variance Threshold,1840,img_f1788,0.9999999999999973,Variance
Variance Threshold,1841,img_f1789,1.000000000000001,Variance
Variance Threshold,1842,img_f1790,1.0000000000000044,Variance
Variance Threshold,1843,img_f1791,0.999999999999999,Variance
Variance Threshold,1844,img_f1792,1.0000000000000007,Variance
Variance Threshold,1845,img_f1793,0.9999999999999998,Variance
Variance Threshold,1846,img_f1794,0.999999999999996,Variance
Variance Threshold,1847,img_f1795,0.9999999999999969,Variance
Variance Threshold,1848,img_f1796,1.0000000000000016,Variance
Variance Threshold,1849,img_f1797,1.0000000000000022,Variance
Variance Threshold,1850,img_f1798,0.9999999999999992,Variance
Variance Threshold,1851,img_f1799,0.9999999999999984,Variance
Variance Threshold,1852,img_f1800,0.9999999999999976,Variance
Variance Threshold,1853,img_f1801,1.000000000000017,Variance
Variance Threshold,1854,img_f1802,0.9999999999999953,Variance
Variance Threshold,1855,img_f1803,0.999999999999999,Variance
Variance Threshold,1856,img_f1804,0.9999999999999998,Variance
Variance Threshold,1857,img_f1805,1.0000000000000062,Variance
Variance Threshold,1858,img_f1806,0.9999999999999977,Variance
Variance Threshold,1859,img_f1807,1.0000000000000147,Variance
Variance Threshold,1860,img_f1808,0.9999999999999984,Variance
Variance Threshold,1861,img_f1809,1.0000000000000007,Variance
Variance Threshold,1862,img_f1810,0.9999999999999961,Variance
Variance Threshold,1863,img_f1811,0.9999999999999989,Variance
Variance Threshold,1864,img_f1812,1.000000000000006,Variance
Variance Threshold,1865,img_f1813,0.9999999999999998,Variance
Variance Threshold,1866,img_f1814,0.9999999999999992,Variance
Variance Threshold,1867,img_f1815,1.0,Variance
Variance Threshold,1868,img_f1816,0.9999999999999805,Variance
Variance Threshold,1869,img_f1817,0.9999999999999979,Variance
Variance Threshold,1870,img_f1818,0.9999999999999942,Variance
Variance Threshold,1871,img_f1819,0.9999999999999984,Variance
Variance Threshold,1872,img_f1820,1.0000000000000198,Variance
Variance Threshold,1873,img_f1821,0.9999999999999981,Variance
Variance Threshold,1874,img_f1822,0.9999999999999971,Variance
Variance Threshold,1875,img_f1823,1.0000000000000002,Variance
Variance Threshold,1876,img_f1824,0.9999999999999968,Variance
Variance Threshold,1877,img_f1825,1.000000000000004,Variance
Variance Threshold,1878,img_f1826,1.0000000000000016,Variance
Variance Threshold,1879,img_f1827,1.0000000000000024,Variance
Variance Threshold,1880,img_f1828,0.9999999999999989,Variance
Variance Threshold,1881,img_f1829,1.0000000000000002,Variance
Variance Threshold,1882,img_f1830,0.9999999999999856,Variance
Variance Threshold,1883,img_f1831,1.0000000000000022,Variance
Variance Threshold,1884,img_f1832,1.0000000000000033,Variance
Variance Threshold,1885,img_f1833,0.9999999999999948,Variance
Variance Threshold,1886,img_f1834,0.999999999999999,Variance
Variance Threshold,1887,img_f1835,0.9999999999999979,Variance
Variance Threshold,1888,img_f1836,0.999999999999996,Variance
Variance Threshold,1889,img_f1837,1.0000000000000013,Variance
Variance Threshold,1890,img_f1838,0.9999999999999998,Variance
Variance Threshold,1891,img_f1839,0.9999999999999994,Variance
Variance Threshold,1892,img_f1840,0.9999999999999947,Variance
Variance Threshold,1893,img_f1841,0.9999999999999963,Variance
Variance Threshold,1894,img_f1842,1.0000000000000013,Variance
Variance Threshold,1895,img_f1843,0.9999999999999897,Variance
Variance Threshold,1896,img_f1844,0.9999999999999984,Variance
Variance Threshold,1897,img_f1845,0.9999999999999961,Variance
Variance Threshold,1898,img_f1846,1.0,Variance
Variance Threshold,1899,img_f1847,1.0000000000000018,Variance
Variance Threshold,1900,img_f1848,0.9999999999999916,Variance
Variance Threshold,1901,img_f1849,0.9999999999999948,Variance
Variance Threshold,1902,img_f1850,1.0000000000000049,Variance
Variance Threshold,1903,img_f1851,0.999999999999996,Variance
Variance Threshold,1904,img_f1852,0.9999999999999997,Variance
Variance Threshold,1905,img_f1853,0.9999999999999916,Variance
Variance Threshold,1906,img_f1854,1.000000000000001,Variance
Variance Threshold,1907,img_f1855,1.0000000000000004,Variance
Variance Threshold,1908,img_f1856,1.000000000000022,Variance
Variance Threshold,1909,img_f1857,0.9999999999999977,Variance
Variance Threshold,1910,img_f1858,0.9999999999999968,Variance
Variance Threshold,1911,img_f1859,1.000000000000006,Variance
Variance Threshold,1912,img_f1860,0.9999999999999881,Variance
Variance Threshold,1913,img_f1861,0.999999999999999,Variance
Variance Threshold,1914,img_f1862,0.999999999999994,Variance
Variance Threshold,1915,img_f1863,0.9999999999999939,Variance
Variance Threshold,1916,img_f1864,1.0000000000000018,Variance
Variance Threshold,1917,img_f1865,1.0000000000000004,Variance
Variance Threshold,1918,img_f1866,1.0000000000000036,Variance
Variance Threshold,1919,img_f1867,0.9999999999999997,Variance
Variance Threshold,1920,img_f1868,0.9999999999999982,Variance
Variance Threshold,1921,img_f1869,0.999999999999995,Variance
Variance Threshold,1922,img_f1870,1.0000000000000095,Variance
Variance Threshold,1923,img_f1871,1.0000000000000007,Variance
Variance Threshold,1924,img_f1872,1.0000000000000036,Variance
Variance Threshold,1925,img_f1873,0.9999999999999976,Variance
Variance Threshold,1926,img_f1874,0.9999999999999958,Variance
Variance Threshold,1927,img_f1875,1.000000000000003,Variance
Variance Threshold,1928,img_f1876,0.9999999999999897,Variance
Variance Threshold,1929,img_f1877,1.0000000000000007,Variance
Variance Threshold,1930,img_f1878,1.000000000000001,Variance
Variance Threshold,1931,img_f1879,1.0000000000000064,Variance
Variance Threshold,1932,img_f1880,1.000000000000005,Variance
Variance Threshold,1933,img_f1881,0.9999999999999992,Variance
Variance Threshold,1934,img_f1882,0.9999999999999979,Variance
Variance Threshold,1935,img_f1883,1.0,Variance
Variance Threshold,1936,img_f1884,1.0000000000000107,Variance
Variance Threshold,1937,img_f1885,0.9999999999999987,Variance
Variance Threshold,1938,img_f1886,1.0000000000000036,Variance
Variance Threshold,1939,img_f1887,0.9999999999999969,Variance
Variance Threshold,1940,img_f1888,0.9999999999999992,Variance
Variance Threshold,1941,img_f1889,0.9999999999999998,Variance
Variance Threshold,1942,img_f1890,1.000000000000002,Variance
Variance Threshold,1943,img_f1891,0.9999999999999963,Variance
Variance Threshold,1944,img_f1892,0.9999999999999981,Variance
Variance Threshold,1945,img_f1893,0.9999999999999969,Variance
Variance Threshold,1946,img_f1894,0.9999999999999998,Variance
Variance Threshold,1947,img_f1895,1.0,Variance
Variance Threshold,1948,img_f1896,1.0000000000000133,Variance
Variance Threshold,1949,img_f1897,1.0000000000000007,Variance
Variance Threshold,1950,img_f1898,1.0000000000000022,Variance
Variance Threshold,1951,img_f1899,1.0000000000000022,Variance
Variance Threshold,1952,img_f1900,0.9999999999999971,Variance
Variance Threshold,1953,img_f1901,1.0000000000000018,Variance
Variance Threshold,1954,img_f1902,0.9999999999999948,Variance
Variance Threshold,1955,img_f1903,1.0000000000000038,Variance
Variance Threshold,1956,img_f1904,1.0000000000000016,Variance
Variance Threshold,1957,img_f1905,0.9999999999999976,Variance
Variance Threshold,1958,img_f1906,1.0,Variance
Variance Threshold,1959,img_f1907,0.9999999999999976,Variance
Variance Threshold,1960,img_f1908,0.9999999999999981,Variance
Variance Threshold,1961,img_f1909,0.9999999999999998,Variance
Variance Threshold,1962,img_f1910,1.0000000000000107,Variance
Variance Threshold,1963,img_f1911,1.0000000000000007,Variance
Variance Threshold,1964,img_f1912,1.0000000000000016,Variance
Variance Threshold,1965,img_f1913,0.9999999999999997,Variance
Variance Threshold,1966,img_f1914,1.000000000000004,Variance
Variance Threshold,1967,img_f1915,0.9999999999999934,Variance
Variance Threshold,1968,img_f1916,0.9999999999999929,Variance
Variance Threshold,1969,img_f1917,0.9999999999999987,Variance
Variance Threshold,1970,img_f1918,0.9999999999999879,Variance
Variance Threshold,1971,img_f1919,1.0000000000000007,Variance
Variance Threshold,1972,img_f1920,1.0000000000000002,Variance
Variance Threshold,1973,img_f1921,1.0000000000000018,Variance
Variance Threshold,1974,img_f1922,1.0000000000000022,Variance
Variance Threshold,1975,img_f1923,1.0000000000000082,Variance
Variance Threshold,1976,img_f1924,1.0,Variance
Variance Threshold,1977,img_f1925,0.9999999999999947,Variance
Variance Threshold,1978,img_f1926,0.9999999999999944,Variance
Variance Threshold,1979,img_f1927,1.0,Variance
Variance Threshold,1980,img_f1928,0.9999999999999953,Variance
Variance Threshold,1981,img_f1929,1.000000000000001,Variance
Variance Threshold,1982,img_f1930,0.9999999999999997,Variance
Variance Threshold,1983,img_f1931,0.9999999999999906,Variance
Variance Threshold,1984,img_f1932,0.9999999999999968,Variance
Variance Threshold,1985,img_f1933,1.0000000000000115,Variance
Variance Threshold,1986,img_f1934,1.0000000000000004,Variance
Variance Threshold,1987,img_f1935,1.0000000000000078,Variance
Variance Threshold,1988,img_f1936,0.9999999999999989,Variance
Variance Threshold,1989,img_f1937,1.0000000000000082,Variance
Variance Threshold,1990,img_f1938,0.9999999999999997,Variance
Variance Threshold,1991,img_f1939,0.9999999999999963,Variance
Variance Threshold,1992,img_f1940,0.9999999999999976,Variance
Variance Threshold,1993,img_f1941,1.0000000000000002,Variance
Variance Threshold,1994,img_f1942,1.000000000000005,Variance
Variance Threshold,1995,img_f1943,1.0000000000000047,Variance
Variance Threshold,1996,img_f1944,1.0000000000000022,Variance
Variance Threshold,1997,img_f1945,1.0000000000000004,Variance
Variance Threshold,1998,img_f1946,1.0000000000000022,Variance
Variance Threshold,1999,img_f1947,0.9999999999999981,Variance
Variance Threshold,2000,img_f1948,1.0000000000000022,Variance
Variance Threshold,2001,img_f1949,0.9999999999999997,Variance
Variance Threshold,2002,img_f1950,1.0000000000000149,Variance
Variance Threshold,2003,img_f1951,0.9999999999999956,Variance
Variance Threshold,2004,img_f1952,1.0000000000000058,Variance
Variance Threshold,2005,img_f1953,0.9999999999999971,Variance
Variance Threshold,2006,img_f1954,0.9999999999999997,Variance
Variance Threshold,2007,img_f1955,1.0000000000000016,Variance
Variance Threshold,2008,img_f1956,1.0000000000000009,Variance
Variance Threshold,2009,img_f1957,0.9999999999999961,Variance
Variance Threshold,2010,img_f1958,1.0000000000000016,Variance
Variance Threshold,2011,img_f1959,0.9999999999999966,Variance
Variance Threshold,2012,img_f1960,1.0000000000000007,Variance
Variance Threshold,2013,img_f1961,1.0000000000000007,Variance
Variance Threshold,2014,img_f1962,0.9999999999999979,Variance
Variance Threshold,2015,img_f1963,1.0000000000000007,Variance
Variance Threshold,2016,img_f1964,0.9999999999999984,Variance
Variance Threshold,2017,img_f1965,1.0000000000000078,Variance
Variance Threshold,2018,img_f1966,1.0000000000000067,Variance
Variance Threshold,2019,img_f1967,0.9999999999999984,Variance
Variance Threshold,2020,img_f1968,0.9999999999999976,Variance
Variance Threshold,2021,img_f1969,1.0000000000000069,Variance
Variance Threshold,2022,img_f1970,0.9999999999999998,Variance
Variance Threshold,2023,img_f1971,1.000000000000003,Variance
Variance Threshold,2024,img_f1972,1.000000000000001,Variance
Variance Threshold,2025,img_f1973,1.0000000000000078,Variance
Variance Threshold,2026,img_f1974,1.000000000000004,Variance
Variance Threshold,2027,img_f1975,0.9999999999999982,Variance
Variance Threshold,2028,img_f1976,0.9999999999999869,Variance
Variance Threshold,2029,img_f1977,1.0000000000000002,Variance
Variance Threshold,2030,img_f1978,0.9999999999999973,Variance
Variance Threshold,2031,img_f1979,1.0000000000000027,Variance
Variance Threshold,2032,img_f1980,1.0000000000000109,Variance
Variance Threshold,2033,img_f1981,1.0000000000000109,Variance
Variance Threshold,2034,img_f1982,1.0,Variance
Variance Threshold,2035,img_f1983,1.0000000000000024,Variance
Variance Threshold,2036,img_f1984,0.999999999999999,Variance
Variance Threshold,2037,img_f1985,0.9999999999999919,Variance
Variance Threshold,2038,img_f1986,0.9999999999999981,Variance
Variance Threshold,2039,img_f1987,0.9999999999999973,Variance
Variance Threshold,2040,img_f1988,0.9999999999999961,Variance
Variance Threshold,2041,img_f1989,0.9999999999999911,Variance
Variance Threshold,2042,img_f1990,0.9999999999999997,Variance
Variance Threshold,2043,img_f1991,0.9999999999999979,Variance
Variance Threshold,2044,img_f1992,1.0000000000000036,Variance
Variance Threshold,2045,img_f1993,1.0000000000000004,Variance
Variance Threshold,2046,img_f1994,0.9999999999999982,Variance
Variance Threshold,2047,img_f1995,0.9999999999999992,Variance
Variance Threshold,2048,img_f1996,1.0000000000000007,Variance
Variance Threshold,2049,img_f1997,0.9999999999999958,Variance
Variance Threshold,2050,img_f1998,1.000000000000001,Variance
Variance Threshold,2051,img_f1999,1.0000000000000122,Variance
Variance Threshold,2052,img_f2000,0.9999999999999997,Variance
Variance Threshold,2053,img_f2001,0.9999999999999982,Variance
Variance Threshold,2054,img_f2002,0.9999999999999997,Variance
Variance Threshold,2055,img_f2003,1.0000000000000009,Variance
Variance Threshold,2056,img_f2004,0.9999999999999973,Variance
Variance Threshold,2057,img_f2005,0.9999999999999944,Variance
Variance Threshold,2058,img_f2006,0.9999999999999968,Variance
Variance Threshold,2059,img_f2007,1.0000000000000022,Variance
Variance Threshold,2060,img_f2008,1.0000000000000009,Variance
Variance Threshold,2061,img_f2009,1.0000000000000018,Variance
Variance Threshold,2062,img_f2010,1.000000000000002,Variance
Variance Threshold,2063,img_f2011,1.0000000000000004,Variance
Variance Threshold,2064,img_f2012,1.0000000000000064,Variance
Variance Threshold,2065,img_f2013,0.9999999999999984,Variance
Variance Threshold,2066,img_f2014,1.0000000000000036,Variance
Variance Threshold,2067,img_f2015,1.0000000000000007,Variance
Variance Threshold,2068,img_f2016,0.999999999999986,Variance
Variance Threshold,2069,img_f2017,0.9999999999999937,Variance
Variance Threshold,2070,img_f2018,1.0000000000000053,Variance
Variance Threshold,2071,img_f2019,1.0000000000000069,Variance
Variance Threshold,2072,img_f2020,0.9999999999999885,Variance
Variance Threshold,2073,img_f2021,1.0000000000000016,Variance
Variance Threshold,2074,img_f2022,1.0000000000000018,Variance
Variance Threshold,2075,img_f2023,0.9999999999999987,Variance
Variance Threshold,2076,img_f2024,0.9999999999999958,Variance
Variance Threshold,2077,img_f2025,0.9999999999999947,Variance
Variance Threshold,2078,img_f2026,1.0000000000000016,Variance
Variance Threshold,2079,img_f2027,0.9999999999999881,Variance
Variance Threshold,2080,img_f2028,0.9999999999999887,Variance
Variance Threshold,2081,img_f2029,1.0000000000000033,Variance
Variance Threshold,2082,img_f2030,0.9999999999999984,Variance
Variance Threshold,2083,img_f2031,0.9999999999999969,Variance
Variance Threshold,2084,img_f2032,1.0000000000000004,Variance
Variance Threshold,2085,img_f2033,1.000000000000005,Variance
Variance Threshold,2086,img_f2034,1.0000000000000084,Variance
Variance Threshold,2087,img_f2035,1.0000000000000007,Variance
Variance Threshold,2088,img_f2036,1.0000000000000016,Variance
Variance Threshold,2089,img_f2037,1.0000000000000053,Variance
Variance Threshold,2090,img_f2038,1.000000000000006,Variance
Variance Threshold,2091,img_f2039,0.9999999999999997,Variance
Variance Threshold,2092,img_f2040,0.9999999999999911,Variance
Variance Threshold,2093,img_f2041,0.9999999999999918,Variance
Variance Threshold,2094,img_f2042,0.9999999999999982,Variance
Variance Threshold,2095,img_f2043,0.999999999999999,Variance
Variance Threshold,2096,img_f2044,1.0,Variance
Variance Threshold,2097,img_f2045,0.9999999999999808,Variance
Variance Threshold,2098,img_f2046,1.0000000000000049,Variance
Variance Threshold,2099,img_f2047,1.0000000000000007,Variance
Variance Threshold,2100,temp_high,1.0000000000000004,Variance
Variance Threshold,2101,temp_low,1.0000000000000007,Variance
Variance Threshold,2102,Temp_Out,0.9999999999999984,Variance
Variance Threshold,2103,rain_rate,0.9999999999999944,Variance
Variance Threshold,2104,wind_speed,1.0000000000000004,Variance
Variance Threshold,2105,Wind_Run,1.0000000000000007,Variance
Variance Threshold,2106,Hi_Speed,1.0000000000000016,Variance
Variance Threshold,2107,humidity_out,0.9999999999999939,Variance
Variance Threshold,2108,dew_point,1.0000000000000102,Variance
Variance Threshold,2109,Wind_Chill,1.0000000000000069,Variance
Variance Threshold,2110,Heat_Index,1.0000000000000033,Variance
Variance Threshold,2111,THW_Index,1.0000000000000047,Variance
Variance Threshold,2112,THSW_Bar,0.9999999999999989,Variance
Variance Threshold,2113,THSW_Rain,1.0000000000000078,Variance
Variance Threshold,2114,Heat_D-D,1.0000000000000064,Variance
Variance Threshold,2115,Cool_D-D,1.0000000000000049,Variance
Variance Threshold,2116,Arc_Int,0.999999999999999,Variance
Variance Threshold,2117,year,1.0000000000000084,Variance
Variance Threshold,2118,month,1.0000000000000053,Variance
Variance Threshold,2119,day,0.9999999999999987,Variance
Variance Threshold,2120,wind_dir_deg,0.9999999999999969,Variance
Variance Threshold,2121,season_0,1.0000000000000056,Variance
Variance Threshold,2122,season_Spring,0.9999999999999898,Variance
Variance Threshold,2123,season_Summer,1.0000000000000029,Variance
Variance Threshold,2124,season_Winter,0.9999999999999926,Variance
L1 Logistic Regression,0,near_normal_contour,1.675802127139156,Coefficient (|mean across classes|)
L1 Logistic Regression,1,pale_skin,0.2162035446998915,Coefficient (|mean across classes|)
L1 Logistic Regression,2,fairly_intact_skin,0.040497509527571696,Coefficient (|mean across classes|)
L1 Logistic Regression,6,mild_fullness_or_swelling,1.5948187026488734,Coefficient (|mean across classes|)
L1 Logistic Regression,8,marbling_visible,0.9825233173031491,Coefficient (|mean across classes|)
L1 Logistic Regression,11,limited_insect_activity,0.2115865979853535,Coefficient (|mean across classes|)
L1 Logistic Regression,12,collapse_visible,0.2485906613110084,Coefficient (|mean across classes|)
L1 Logistic Regression,14,liquefaction_visible,0.11557240196325265,Coefficient (|mean across classes|)
L1 Logistic Regression,15,body_fluids_visible,0.23679904983234673,Coefficient (|mean across classes|)
L1 Logistic Regression,17,maggot_activity,0.1022949944704232,Coefficient (|mean across classes|)
L1 Logistic Regression,18,wet_tissue_breakdown,0.21447347204656925,Coefficient (|mean across classes|)
L1 Logistic Regression,19,dry_leathery_tissue,2.0042260900133733,Coefficient (|mean across classes|)
L1 Logistic Regression,21,residual_soft_tissue,0.0023592731554992283,Coefficient (|mean across classes|)
L1 Logistic Regression,25,mild_discoloration,0.19854189652791826,Coefficient (|mean across classes|)
L1 Logistic Regression,26,outdoor_exposure,0.0884680746616277,Coefficient (|mean across classes|)
L1 Logistic Regression,27,ground_present,0.039152498293059446,Coefficient (|mean across classes|)
L1 Logistic Regression,33,sheet_or_tarp_present,0.07659430526393701,Coefficient (|mean across classes|)
L1 Logistic Regression,46,posture_supine,0.0037521258128584162,Coefficient (|mean across classes|)
L1 Logistic Regression,65,img_f13,0.003137768269171223,Coefficient (|mean across classes|)
L1 Logistic Regression,78,img_f26,0.0005277270859844445,Coefficient (|mean across classes|)
L1 Logistic Regression,79,img_f27,0.026634721248463594,Coefficient (|mean across classes|)
L1 Logistic Regression,100,img_f48,0.0017748598774803338,Coefficient (|mean across classes|)
L1 Logistic Regression,108,img_f56,0.03941725350449839,Coefficient (|mean across classes|)
L1 Logistic Regression,118,img_f66,0.14004179863967925,Coefficient (|mean across classes|)
L1 Logistic Regression,142,img_f90,0.005478711106421431,Coefficient (|mean across classes|)
L1 Logistic Regression,144,img_f92,0.03609162102946299,Coefficient (|mean across classes|)
L1 Logistic Regression,162,img_f110,0.018617629284895597,Coefficient (|mean across classes|)
L1 Logistic Regression,178,img_f126,0.0460056425621089,Coefficient (|mean across classes|)
L1 Logistic Regression,225,img_f173,0.0882090479003611,Coefficient (|mean across classes|)
L1 Logistic Regression,231,img_f179,0.014534707707531838,Coefficient (|mean across classes|)
L1 Logistic Regression,234,img_f182,0.2538165534138422,Coefficient (|mean across classes|)
L1 Logistic Regression,249,img_f197,0.000686814838410821,Coefficient (|mean across classes|)
L1 Logistic Regression,255,img_f203,0.00862710477132712,Coefficient (|mean across classes|)
L1 Logistic Regression,276,img_f224,0.04924689654839584,Coefficient (|mean across classes|)
L1 Logistic Regression,277,img_f225,0.03038987763043361,Coefficient (|mean across classes|)
L1 Logistic Regression,315,img_f263,0.04142253561242955,Coefficient (|mean across classes|)
L1 Logistic Regression,320,img_f268,0.026042348209734507,Coefficient (|mean across classes|)
L1 Logistic Regression,352,img_f300,0.08154513244662201,Coefficient (|mean across classes|)
L1 Logistic Regression,363,img_f311,0.005218727262111322,Coefficient (|mean across classes|)
L1 Logistic Regression,369,img_f317,0.014382844284925585,Coefficient (|mean across classes|)
L1 Logistic Regression,382,img_f330,0.016383135194502213,Coefficient (|mean across classes|)
L1 Logistic Regression,387,img_f335,0.015745473466020423,Coefficient (|mean across classes|)
L1 Logistic Regression,391,img_f339,0.22178844255855182,Coefficient (|mean across classes|)
L1 Logistic Regression,392,img_f340,0.047642034622294424,Coefficient (|mean across classes|)
L1 Logistic Regression,416,img_f364,0.02902859301957458,Coefficient (|mean across classes|)
L1 Logistic Regression,422,img_f370,0.03322585236937301,Coefficient (|mean across classes|)
L1 Logistic Regression,449,img_f397,0.09658666810288707,Coefficient (|mean across classes|)
L1 Logistic Regression,451,img_f399,0.005604270324143173,Coefficient (|mean across classes|)
L1 Logistic Regression,504,img_f452,0.02343823800797773,Coefficient (|mean across classes|)
L1 Logistic Regression,506,img_f454,0.018104203813999735,Coefficient (|mean across classes|)
L1 Logistic Regression,541,img_f489,0.026853763855507355,Coefficient (|mean across classes|)
L1 Logistic Regression,544,img_f492,0.08852201586992058,Coefficient (|mean across classes|)
L1 Logistic Regression,545,img_f493,0.027111064900519084,Coefficient (|mean across classes|)
L1 Logistic Regression,552,img_f500,0.0072968056650079055,Coefficient (|mean across classes|)
L1 Logistic Regression,559,img_f507,0.0023518631376935753,Coefficient (|mean across classes|)
L1 Logistic Regression,565,img_f513,0.04259766167501386,Coefficient (|mean across classes|)
L1 Logistic Regression,570,img_f518,0.01902097824014117,Coefficient (|mean across classes|)
L1 Logistic Regression,571,img_f519,0.0007616568474680026,Coefficient (|mean across classes|)
L1 Logistic Regression,593,img_f541,0.01661538093414637,Coefficient (|mean across classes|)
L1 Logistic Regression,608,img_f556,0.004959202971636174,Coefficient (|mean across classes|)
L1 Logistic Regression,609,img_f557,0.01606897415758341,Coefficient (|mean across classes|)
L1 Logistic Regression,616,img_f564,0.019750036683800182,Coefficient (|mean across classes|)
L1 Logistic Regression,632,img_f580,0.04496183146363589,Coefficient (|mean across classes|)
L1 Logistic Regression,638,img_f586,0.00014996016889717934,Coefficient (|mean across classes|)
L1 Logistic Regression,648,img_f596,0.00428641673231028,Coefficient (|mean across classes|)
L1 Logistic Regression,666,img_f614,0.0026766439365643793,Coefficient (|mean across classes|)
L1 Logistic Regression,677,img_f625,0.0023600407541227867,Coefficient (|mean across classes|)
L1 Logistic Regression,699,img_f647,0.033785097787401186,Coefficient (|mean across classes|)
L1 Logistic Regression,701,img_f649,0.009535277937836737,Coefficient (|mean across classes|)
L1 Logistic Regression,709,img_f657,0.003619679511768089,Coefficient (|mean across classes|)
L1 Logistic Regression,724,img_f672,0.023304897467502774,Coefficient (|mean across classes|)
L1 Logistic Regression,726,img_f674,0.010677563800685776,Coefficient (|mean across classes|)
L1 Logistic Regression,748,img_f696,0.003645349086450804,Coefficient (|mean across classes|)
L1 Logistic Regression,762,img_f710,0.18800347850099827,Coefficient (|mean across classes|)
L1 Logistic Regression,774,img_f722,0.0017463563156059725,Coefficient (|mean across classes|)
L1 Logistic Regression,787,img_f735,0.054165703755306105,Coefficient (|mean across classes|)
L1 Logistic Regression,796,img_f744,0.009640419488942613,Coefficient (|mean across classes|)
L1 Logistic Regression,798,img_f746,0.005429405519211945,Coefficient (|mean across classes|)
L1 Logistic Regression,821,img_f769,0.02388886154157324,Coefficient (|mean across classes|)
L1 Logistic Regression,823,img_f771,0.007602948103938248,Coefficient (|mean across classes|)
L1 Logistic Regression,830,img_f778,0.021335973384314477,Coefficient (|mean across classes|)
L1 Logistic Regression,844,img_f792,0.05520922294215961,Coefficient (|mean across classes|)
L1 Logistic Regression,853,img_f801,0.04903792293539524,Coefficient (|mean across classes|)
L1 Logistic Regression,867,img_f815,0.001555082781053375,Coefficient (|mean across classes|)
L1 Logistic Regression,878,img_f826,0.0754776027309232,Coefficient (|mean across classes|)
L1 Logistic Regression,886,img_f834,0.025649781715592256,Coefficient (|mean across classes|)
L1 Logistic Regression,898,img_f846,0.11104620710552293,Coefficient (|mean across classes|)
L1 Logistic Regression,903,img_f851,0.0006957798057607425,Coefficient (|mean across classes|)
L1 Logistic Regression,913,img_f861,0.0553755161129984,Coefficient (|mean across classes|)
L1 Logistic Regression,918,img_f866,0.012660999814771237,Coefficient (|mean across classes|)
L1 Logistic Regression,951,img_f899,0.008955984580594328,Coefficient (|mean across classes|)
L1 Logistic Regression,954,img_f902,0.004326077002080837,Coefficient (|mean across classes|)
L1 Logistic Regression,959,img_f907,0.00804753531059245,Coefficient (|mean across classes|)
L1 Logistic Regression,978,img_f926,0.02858540921226592,Coefficient (|mean across classes|)
L1 Logistic Regression,983,img_f931,0.012537206922197617,Coefficient (|mean across classes|)
L1 Logistic Regression,988,img_f936,0.008958797621113056,Coefficient (|mean across classes|)
L1 Logistic Regression,1026,img_f974,0.011220274023793017,Coefficient (|mean across classes|)
L1 Logistic Regression,1035,img_f983,0.004156262849235631,Coefficient (|mean across classes|)
L1 Logistic Regression,1039,img_f987,0.04398415135474743,Coefficient (|mean across classes|)
L1 Logistic Regression,1052,img_f1000,0.01409091786182749,Coefficient (|mean across classes|)
L1 Logistic Regression,1118,img_f1066,0.0044710149475655665,Coefficient (|mean across classes|)
L1 Logistic Regression,1154,img_f1102,0.010383408109195262,Coefficient (|mean across classes|)
L1 Logistic Regression,1159,img_f1107,0.00037475407315045524,Coefficient (|mean across classes|)
